timestamp	numstudies	numtrees	time	sha
1355164929	570	1405	2012-12-10T12Z	
1355165177	571	1409	2012-12-10T12Z	
1355165239	572	1410	2012-12-10T12Z	
1355165297	573	1411	2012-12-10T12Z	
1355165581	574	1415	2012-12-10T12Z	
1355165701	575	1417	2012-12-10T12Z	
1355165773	576	1418	2012-12-10T12Z	
1355165849	577	1420	2012-12-10T12Z	
1355166334	578	1421	2012-12-10T13Z	
1355166632	579	1426	2012-12-10T13Z	
1355166892	580	1427	2012-12-10T13Z	
1355167380	581	1429	2012-12-10T13Z	
1355167633	582	1433	2012-12-10T13Z	
1355168142	583	1435	2012-12-10T13Z	
1355168464	584	1439	2012-12-10T13Z	
1355168735	585	1442	2012-12-10T13Z	
1355168976	586	1447	2012-12-10T13Z	
1355169250	587	1451	2012-12-10T13Z	
1355169604	588	1452	2012-12-10T14Z	
1355170015	589	1454	2012-12-10T14Z	
1355170230	590	1459	2012-12-10T14Z	
1355171663	591	1462	2012-12-10T14Z	
1355171832	592	1464	2012-12-10T14Z	
1355172097	593	1467	2012-12-10T14Z	
1355172348	594	1469	2012-12-10T14Z	
1355172851	595	1470	2012-12-10T14Z	
1355173104	596	1472	2012-12-10T14Z	
1355173353	597	1474	2012-12-10T15Z	
1355173648	598	1478	2012-12-10T15Z	
1355173916	599	1480	2012-12-10T15Z	
1355174612	600	1481	2012-12-10T15Z	
1355174772	601	1485	2012-12-10T15Z	
1355174924	602	1488	2012-12-10T15Z	
1355206983	603	1488	2012-12-11T00Z	
1355243622	604	1489	2012-12-11T10Z	
1355243950	605	1491	2012-12-11T10Z	
1355244311	606	1493	2012-12-11T10Z	
1355244638	607	1495	2012-12-11T10Z	
1355244980	608	1497	2012-12-11T10Z	
1355245478	609	1499	2012-12-11T11Z	
1355246050	610	1501	2012-12-11T11Z	
1355246660	611	1505	2012-12-11T11Z	
1355247346	612	1506	2012-12-11T11Z	
1355248330	613	1507	2012-12-11T11Z	
1355248895	614	1508	2012-12-11T12Z	
1355250076	615	1510	2012-12-11T12Z	
1355257335	616	1514	2012-12-11T14Z	
1355257872	617	1515	2012-12-11T14Z	
1355258232	618	1517	2012-12-11T14Z	
1355259058	619	1520	2012-12-11T14Z	
1355341920	620	1521	2012-12-12T13Z	
1355418237	621	1523	2012-12-13T11Z	
1355419278	622	1524	2012-12-13T11Z	
1355420667	623	1525	2012-12-13T11Z	
1355424300	624	1527	2012-12-13T12Z	
1355424726	625	1530	2012-12-13T12Z	
1355425431	626	1531	2012-12-13T13Z	
1355432282	627	1533	2012-12-13T14Z	
1355432589	628	1534	2012-12-13T15Z	
1355433568	629	1536	2012-12-13T15Z	
1355509827	630	1540	2012-12-14T12Z	
1355512704	631	1541	2012-12-14T13Z	
1355518112	632	1542	2012-12-14T14Z	
1355522002	633	1544	2012-12-14T15Z	
1355523688	634	1547	2012-12-14T16Z	
1355533291	635	1548	2012-12-14T19Z	
1355534074	636	1550	2012-12-14T19Z	
1355534829	637	1551	2012-12-14T19Z	
1355535041	638	1552	2012-12-14T19Z	
1355535949	639	1553	2012-12-14T19Z	
1355759108	640	1556	2012-12-17T09Z	
1355759723	641	1558	2012-12-17T09Z	
1355760110	642	1563	2012-12-17T10Z	
1355761268	643	1565	2012-12-17T10Z	
1355768177	644	1566	2012-12-17T12Z	
1355784221	645	1568	2012-12-17T16Z	
1355784494	646	1569	2012-12-17T16Z	
1355784919	647	1572	2012-12-17T16Z	
1355785200	648	1574	2012-12-17T17Z	
1355785761	649	1575	2012-12-17T17Z	
1355794913	650	1577	2012-12-17T19Z	
1355795389	651	1585	2012-12-17T19Z	
1355796252	652	1589	2012-12-17T20Z	
1355796872	653	1591	2012-12-17T20Z	
1355797245	654	1592	2012-12-17T20Z	
1355797683	655	1594	2012-12-17T20Z	
1355798301	656	1595	2012-12-17T20Z	
1355798562	657	1603	2012-12-17T20Z	
1355798894	658	1609	2012-12-17T20Z	
1355799520	659	1614	2012-12-17T20Z	
1355799891	660	1617	2012-12-17T21Z	
1355800655	661	1621	2012-12-17T21Z	
1355801020	662	1622	2012-12-17T21Z	
1355801423	663	1626	2012-12-17T21Z	
1355801757	664	1627	2012-12-17T21Z	
1355802184	665	1632	2012-12-17T21Z	
1356978981	666	1636	2012-12-31T12Z	
1356982375	667	1639	2012-12-31T13Z	
1356983773	668	1640	2012-12-31T13Z	
1357008115	669	1642	2012-12-31T20Z	
1357011343	670	1643	2012-12-31T21Z	
1357011754	671	1648	2012-12-31T21Z	
1357061926	672	1651	2013-01-01T11Z	
1357062976	673	1654	2013-01-01T11Z	
1357063476	674	1655	2013-01-01T12Z	
1358183160	675	1657	2013-01-14T11Z	
1358194111	676	1660	2013-01-14T14Z	
1358262475	677	1661	2013-01-15T09Z	
1358262756	678	1663	2013-01-15T09Z	
1358263049	679	1667	2013-01-15T09Z	
1358263381	680	1668	2013-01-15T09Z	
1358263644	681	1669	2013-01-15T09Z	
1358263935	682	1670	2013-01-15T09Z	
1358264694	683	1672	2013-01-15T09Z	
1358265140	684	1675	2013-01-15T09Z	
1358265401	685	1677	2013-01-15T09Z	
1358269296	686	1679	2013-01-15T11Z	
1358269478	687	1682	2013-01-15T11Z	
1358269773	688	1684	2013-01-15T11Z	
1358270213	689	1687	2013-01-15T11Z	
1358274619	690	1689	2013-01-15T12Z	
1358274908	691	1691	2013-01-15T12Z	
1358275115	692	1693	2013-01-15T12Z	
1358275744	693	1697	2013-01-15T12Z	
1358275992	694	1699	2013-01-15T12Z	
1358276287	695	1700	2013-01-15T12Z	
1358276675	696	1702	2013-01-15T13Z	
1358277029	697	1705	2013-01-15T13Z	
1358277427	698	1707	2013-01-15T13Z	
1358277682	699	1709	2013-01-15T13Z	
1358277893	700	1711	2013-01-15T13Z	
1358277998	701	1715	2013-01-15T13Z	
1358278341	702	1726	2013-01-15T13Z	
1358279055	703	1730	2013-01-15T13Z	
1358279382	704	1734	2013-01-15T13Z	
1358279502	705	1735	2013-01-15T13Z	
1358279692	706	1737	2013-01-15T13Z	
1358280125	707	1742	2013-01-15T14Z	
1358280928	708	1746	2013-01-15T14Z	
1358281396	709	1748	2013-01-15T14Z	
1358281609	710	1753	2013-01-15T14Z	
1358281927	711	1755	2013-01-15T14Z	
1358282189	712	1756	2013-01-15T14Z	
1358282572	713	1760	2013-01-15T14Z	
1358283197	714	1763	2013-01-15T14Z	
1358283416	715	1772	2013-01-15T14Z	
1358287467	716	1774	2013-01-15T16Z	
1358287935	717	1776	2013-01-15T16Z	
1358288285	718	1778	2013-01-15T16Z	
1358288746	719	1780	2013-01-15T16Z	
1358289052	720	1782	2013-01-15T16Z	
1358289334	721	1783	2013-01-15T16Z	
1358289575	722	1784	2013-01-15T16Z	
1358289855	723	1787	2013-01-15T16Z	
1358290219	724	1797	2013-01-15T16Z	
1358290507	725	1800	2013-01-15T16Z	
1358291386	726	1802	2013-01-15T17Z	
1358291699	727	1805	2013-01-15T17Z	
1358292082	728	1811	2013-01-15T17Z	
1358292422	729	1813	2013-01-15T17Z	
1358292628	730	1814	2013-01-15T17Z	
1358292892	731	1815	2013-01-15T17Z	
1358293161	732	1817	2013-01-15T17Z	
1358293441	733	1818	2013-01-15T17Z	
1358293772	734	1829	2013-01-15T17Z	
1358298411	735	1830	2013-01-15T19Z	
1358298672	736	1833	2013-01-15T19Z	
1358346432	737	1836	2013-01-16T08Z	
1358346840	738	1838	2013-01-16T08Z	
1358347145	739	1840	2013-01-16T08Z	
1358347618	740	1843	2013-01-16T08Z	
1358347954	741	1846	2013-01-16T08Z	
1358348167	742	1850	2013-01-16T08Z	
1358348503	743	1854	2013-01-16T09Z	
1358349141	744	1862	2013-01-16T09Z	
1358349461	745	1863	2013-01-16T09Z	
1358349847	746	1865	2013-01-16T09Z	
1358350176	747	1867	2013-01-16T09Z	
1358350553	748	1869	2013-01-16T09Z	
1358350971	749	1871	2013-01-16T09Z	
1358351183	750	1873	2013-01-16T09Z	
1358353967	751	1874	2013-01-16T10Z	
1358354243	752	1875	2013-01-16T10Z	
1358354426	753	1879	2013-01-16T10Z	
1358354789	754	1882	2013-01-16T10Z	
1358355233	755	1885	2013-01-16T10Z	
1358355595	756	1886	2013-01-16T10Z	
1358355804	757	1888	2013-01-16T11Z	
1358356061	758	1889	2013-01-16T11Z	
1358356352	759	1890	2013-01-16T11Z	
1358356784	760	1893	2013-01-16T11Z	
1358357082	761	1896	2013-01-16T11Z	
1358357469	762	1902	2013-01-16T11Z	
1358358028	763	1903	2013-01-16T11Z	
1358358331	764	1908	2013-01-16T11Z	
1358358500	765	1910	2013-01-16T11Z	
1358358754	766	1913	2013-01-16T11Z	
1358359174	767	1915	2013-01-16T11Z	
1358362912	768	1918	2013-01-16T13Z	
1358363210	769	1919	2013-01-16T13Z	
1358363471	770	1920	2013-01-16T13Z	
1358363659	771	1921	2013-01-16T13Z	
1358363928	772	1922	2013-01-16T13Z	
1358364147	773	1924	2013-01-16T13Z	
1358364481	774	1925	2013-01-16T13Z	
1358364750	775	1926	2013-01-16T13Z	
1358365576	776	1928	2013-01-16T13Z	
1358365932	777	1929	2013-01-16T13Z	
1358366182	778	1930	2013-01-16T13Z	
1358366782	779	1932	2013-01-16T14Z	
1358367353	780	1935	2013-01-16T14Z	
1358367697	781	1936	2013-01-16T14Z	
1358369189	782	1940	2013-01-16T14Z	
1358369603	783	1942	2013-01-16T14Z	
1358885317	784	1947	2013-01-22T14Z	
1358886840	785	1949	2013-01-22T14Z	
1358887143	786	1951	2013-01-22T14Z	
1358887538	787	1953	2013-01-22T14Z	
1358887820	788	1954	2013-01-22T14Z	
1358888008	789	1962	2013-01-22T14Z	
1358888266	790	1970	2013-01-22T14Z	
1358888603	791	1975	2013-01-22T15Z	
1358888951	792	1977	2013-01-22T15Z	
1358889143	793	1979	2013-01-22T15Z	
1358889361	794	1980	2013-01-22T15Z	
1358889581	795	1981	2013-01-22T15Z	
1358889790	796	1982	2013-01-22T15Z	
1358890028	797	1984	2013-01-22T15Z	
1359143678	798	1985	2013-01-25T13Z	
1359144585	799	1989	2013-01-25T14Z	
1359144965	800	1992	2013-01-25T14Z	
1359145461	801	1994	2013-01-25T14Z	
1359145887	802	1995	2013-01-25T14Z	
1359146103	803	1996	2013-01-25T14Z	
1359146530	804	1998	2013-01-25T14Z	
1359146797	805	1999	2013-01-25T14Z	
1359147202	806	2000	2013-01-25T14Z	
1359147581	807	2001	2013-01-25T14Z	
1359147743	808	2002	2013-01-25T15Z	
1359484714	809	2003	2013-01-29T12Z	
1359484940	810	2008	2013-01-29T12Z	
1359485183	811	2012	2013-01-29T12Z	
1359485418	812	2014	2013-01-29T12Z	
1359485769	813	2017	2013-01-29T12Z	
1359485909	814	2022	2013-01-29T12Z	
1359486698	815	2025	2013-01-29T13Z	
1359487095	816	2032	2013-01-29T13Z	
1359487323	817	2037	2013-01-29T13Z	
1359488602	818	2045	2013-01-29T13Z	
1359489544	819	2046	2013-01-29T13Z	
1359490596	820	2048	2013-01-29T14Z	
1359490804	821	2049	2013-01-29T14Z	
1359496296	822	2052	2013-01-29T15Z	
1359496402	823	2055	2013-01-29T15Z	
1359497433	824	2060	2013-01-29T16Z	
1359578627	825	2065	2013-01-30T14Z	
1359579832	826	2074	2013-01-30T15Z	
1359580126	827	2076	2013-01-30T15Z	
1359580266	828	2077	2013-01-30T15Z	
1359580357	829	2080	2013-01-30T15Z	
1359580463	830	2084	2013-01-30T15Z	
1359580670	831	2088	2013-01-30T15Z	
1359581946	832	2092	2013-01-30T15Z	
1359582334	833	2093	2013-01-30T15Z	
1359641609	834	2095	2013-01-31T08Z	
1359641805	835	2096	2013-01-31T08Z	
1359642854	836	2097	2013-01-31T08Z	
1359643589	837	2098	2013-01-31T08Z	
1359660306	838	2099	2013-01-31T13Z	
1359660593	839	2100	2013-01-31T13Z	
1359662372	840	2101	2013-01-31T13Z	
1359664434	841	2102	2013-01-31T14Z	
1359664973	842	2103	2013-01-31T14Z	
1359665163	843	2104	2013-01-31T14Z	
1359666011	844	2105	2013-01-31T15Z	
1359668067	845	2106	2013-01-31T15Z	
1360014714	846	2107	2013-02-04T15Z	
1360015182	847	2109	2013-02-04T15Z	
1360015644	848	2111	2013-02-04T16Z	
1360015909	849	2117	2013-02-04T16Z	
1360088250	850	2118	2013-02-05T12Z	
1360088474	851	2119	2013-02-05T12Z	
1360088842	852	2120	2013-02-05T12Z	
1360089050	853	2122	2013-02-05T12Z	
1360089397	854	2126	2013-02-05T12Z	
1360089677	855	2129	2013-02-05T12Z	
1360091273	856	2130	2013-02-05T13Z	
1360091843	857	2134	2013-02-05T13Z	
1360092097	858	2135	2013-02-05T13Z	
1360092334	859	2142	2013-02-05T13Z	
1360092835	860	2144	2013-02-05T13Z	
1360093368	861	2152	2013-02-05T13Z	
1360093661	862	2153	2013-02-05T13Z	
1360094142	863	2155	2013-02-05T13Z	
1360094558	864	2157	2013-02-05T14Z	
1360094906	865	2159	2013-02-05T14Z	
1360095269	866	2167	2013-02-05T14Z	
1360095770	867	2168	2013-02-05T14Z	
1360096125	868	2169	2013-02-05T14Z	
1360096325	869	2171	2013-02-05T14Z	
1360096854	870	2173	2013-02-05T14Z	
1360097247	871	2174	2013-02-05T14Z	
1360098024	872	2176	2013-02-05T15Z	
1360098237	873	2178	2013-02-05T15Z	
1360098632	874	2179	2013-02-05T15Z	
1360098860	875	2180	2013-02-05T15Z	
1360099059	876	2182	2013-02-05T15Z	
1360099320	877	2183	2013-02-05T15Z	
1360099523	878	2184	2013-02-05T15Z	
1360099761	879	2186	2013-02-05T15Z	
1360101428	880	2189	2013-02-05T15Z	
1360101603	881	2190	2013-02-05T16Z	
1360101869	882	2192	2013-02-05T16Z	
1360102064	883	2195	2013-02-05T16Z	
1360102581	884	2196	2013-02-05T16Z	
1360160370	885	2200	2013-02-06T08Z	
1360161078	886	2201	2013-02-06T08Z	
1360161417	887	2207	2013-02-06T08Z	
1360162215	888	2208	2013-02-06T08Z	
1360162579	889	2211	2013-02-06T08Z	
1360164330	890	2213	2013-02-06T09Z	
1360171030	891	2217	2013-02-06T11Z	
1360171290	892	2219	2013-02-06T11Z	
1360171528	893	2221	2013-02-06T11Z	
1360171742	894	2223	2013-02-06T11Z	
1360172096	895	2226	2013-02-06T11Z	
1360172558	896	2228	2013-02-06T11Z	
1360173310	897	2230	2013-02-06T11Z	
1360173654	898	2231	2013-02-06T12Z	
1360173932	899	2232	2013-02-06T12Z	
1360186096	900	2233	2013-02-06T15Z	
1360186652	901	2236	2013-02-06T15Z	
1360199460	902	2238	2013-02-06T19Z	
1360264111	903	2239	2013-02-07T13Z	
1360264554	904	2240	2013-02-07T13Z	
1360267560	905	2241	2013-02-07T14Z	
1360343063	906	2242	2013-02-08T11Z	
1360343438	907	2243	2013-02-08T11Z	
1360344619	908	2244	2013-02-08T11Z	
1360345512	909	2245	2013-02-08T11Z	
1360347715	910	2247	2013-02-08T12Z	
1360368988	911	2248	2013-02-08T18Z	
1360369160	912	2249	2013-02-08T18Z	
1360369323	913	2250	2013-02-08T18Z	
1360369847	914	2251	2013-02-08T18Z	
1360370602	915	2252	2013-02-08T18Z	
1360371618	916	2253	2013-02-08T19Z	
1360371717	917	2254	2013-02-08T19Z	
1360594393	918	2255	2013-02-11T08Z	
1360595879	919	2256	2013-02-11T09Z	
1360597512	920	2257	2013-02-11T09Z	
1360598620	921	2258	2013-02-11T10Z	
1360608196	922	2260	2013-02-11T12Z	
1360615022	923	2261	2013-02-11T14Z	
1360615336	924	2264	2013-02-11T14Z	
1360615769	925	2266	2013-02-11T14Z	
1360616303	926	2268	2013-02-11T14Z	
1360617479	927	2270	2013-02-11T15Z	
1360677896	928	2272	2013-02-12T08Z	
1360678112	929	2275	2013-02-12T08Z	
1360678391	930	2279	2013-02-12T08Z	
1360678778	931	2280	2013-02-12T08Z	
1360678964	932	2281	2013-02-12T08Z	
1360679406	933	2282	2013-02-12T08Z	
1360679677	934	2284	2013-02-12T08Z	
1360679947	935	2285	2013-02-12T08Z	
1360680193	936	2289	2013-02-12T08Z	
1360680461	937	2290	2013-02-12T08Z	
1360680646	938	2291	2013-02-12T08Z	
1360680992	939	2293	2013-02-12T08Z	
1360681222	940	2296	2013-02-12T09Z	
1360681448	941	2297	2013-02-12T09Z	
1360683137	942	2299	2013-02-12T09Z	
1360683440	943	2302	2013-02-12T09Z	
1360683783	944	2303	2013-02-12T09Z	
1360684245	945	2304	2013-02-12T09Z	
1360684512	946	2305	2013-02-12T09Z	
1360684883	947	2306	2013-02-12T10Z	
1360685195	948	2308	2013-02-12T10Z	
1360685815	949	2310	2013-02-12T10Z	
1360686130	950	2312	2013-02-12T10Z	
1360686577	951	2332	2013-02-12T10Z	
1360687071	952	2333	2013-02-12T10Z	
1360687264	953	2335	2013-02-12T10Z	
1360687531	954	2337	2013-02-12T10Z	
1360687677	955	2339	2013-02-12T10Z	
1360688321	956	2344	2013-02-12T10Z	
1360695657	957	2346	2013-02-12T13Z	
1360696374	958	2361	2013-02-12T13Z	
1360696769	959	2363	2013-02-12T13Z	
1360697279	960	2366	2013-02-12T13Z	
1360697854	961	2367	2013-02-12T13Z	
1360698274	962	2369	2013-02-12T13Z	
1360698613	963	2371	2013-02-12T13Z	
1360698903	964	2378	2013-02-12T13Z	
1360699182	965	2379	2013-02-12T13Z	
1360699413	966	2381	2013-02-12T14Z	
1360699748	967	2382	2013-02-12T14Z	
1360699996	968	2396	2013-02-12T14Z	
1360700412	969	2400	2013-02-12T14Z	
1360700750	970	2402	2013-02-12T14Z	
1360701212	971	2403	2013-02-12T14Z	
1360701502	972	2404	2013-02-12T14Z	
1360701838	973	2406	2013-02-12T14Z	
1360702176	974	2408	2013-02-12T14Z	
1360702410	975	2412	2013-02-12T14Z	
1360702711	976	2413	2013-02-12T14Z	
1360703234	977	2414	2013-02-12T15Z	
1360703465	978	2415	2013-02-12T15Z	
1360703653	979	2419	2013-02-12T15Z	
1360714202	980	2420	2013-02-12T18Z	
1360718646	981	2421	2013-02-12T19Z	
1360807798	982	2424	2013-02-13T20Z	
1360808972	983	2426	2013-02-13T20Z	
1360809332	984	2427	2013-02-13T20Z	
1360809641	985	2428	2013-02-13T20Z	
1360809894	986	2431	2013-02-13T20Z	
1360810019	987	2434	2013-02-13T20Z	
1360810230	988	2435	2013-02-13T20Z	
1360810346	989	2446	2013-02-13T20Z	
1360810738	990	2447	2013-02-13T20Z	
1360810835	991	2449	2013-02-13T21Z	
1360811292	992	2452	2013-02-13T21Z	
1360811585	993	2455	2013-02-13T21Z	
1360811755	994	2458	2013-02-13T21Z	
1360812368	995	2461	2013-02-13T21Z	
1360875675	996	2465	2013-02-14T15Z	
1360876100	997	2467	2013-02-14T15Z	
1360876339	998	2472	2013-02-14T15Z	
1360889427	999	2473	2013-02-14T18Z	
1360890920	1000	2477	2013-02-14T19Z	
1360891059	1001	2478	2013-02-14T19Z	
1360891395	1002	2480	2013-02-14T19Z	
1360891640	1003	2482	2013-02-14T19Z	
1361303286	1004	2484	2013-02-19T13Z	
1361303625	1005	2486	2013-02-19T13Z	
1361303880	1006	2494	2013-02-19T13Z	
1361304166	1007	2498	2013-02-19T14Z	
1361305227	1008	2502	2013-02-19T14Z	
1361319496	1009	2503	2013-02-19T18Z	
1361319693	1010	2504	2013-02-19T18Z	
1361376879	1011	2505	2013-02-20T10Z	
1361379064	1012	2511	2013-02-20T10Z	
1361380192	1013	2514	2013-02-20T11Z	
1361381231	1014	2518	2013-02-20T11Z	
1361381984	1015	2519	2013-02-20T11Z	
1361382338	1016	2520	2013-02-20T11Z	
1361382727	1017	2523	2013-02-20T11Z	
1361383064	1018	2529	2013-02-20T11Z	
1361383192	1019	2532	2013-02-20T11Z	
1361383386	1020	2533	2013-02-20T12Z	
1361383469	1021	2535	2013-02-20T12Z	
1361384089	1022	2536	2013-02-20T12Z	
1361384438	1023	2537	2013-02-20T12Z	
1361384589	1024	2538	2013-02-20T12Z	
1361385270	1025	2543	2013-02-20T12Z	
1361387555	1026	2550	2013-02-20T13Z	
1361387890	1027	2551	2013-02-20T13Z	
1361389683	1028	2559	2013-02-20T13Z	
1361390545	1029	2560	2013-02-20T14Z	
1361391225	1030	2562	2013-02-20T14Z	
1361391690	1031	2566	2013-02-20T14Z	
1361391921	1032	2567	2013-02-20T14Z	
1361391999	1033	2576	2013-02-20T14Z	
1361392253	1034	2582	2013-02-20T14Z	
1361458971	1035	2583	2013-02-21T09Z	
1361555191	1036	2588	2013-02-22T11Z	
1361556311	1037	2591	2013-02-22T12Z	
1361643420	1038	2593	2013-02-23T12Z	
1361644260	1039	2594	2013-02-23T12Z	
1361644767	1040	2595	2013-02-23T12Z	
1361645111	1041	2596	2013-02-23T12Z	
1361645985	1042	2597	2013-02-23T12Z	
1361646604	1043	2598	2013-02-23T13Z	
1361647070	1044	2600	2013-02-23T13Z	
1361647764	1045	2602	2013-02-23T13Z	
1361648234	1046	2603	2013-02-23T13Z	
1361648754	1047	2604	2013-02-23T13Z	
1361649183	1048	2606	2013-02-23T13Z	
1361649642	1049	2609	2013-02-23T14Z	
1361650264	1050	2613	2013-02-23T14Z	
1361651836	1051	2615	2013-02-23T14Z	
1361719200	1052	2617	2013-02-24T09Z	
1361719661	1053	2621	2013-02-24T09Z	
1361720646	1054	2622	2013-02-24T09Z	
1361725692	1055	2623	2013-02-24T11Z	
1361726228	1056	2624	2013-02-24T11Z	
1361727344	1057	2625	2013-02-24T11Z	
1361728205	1058	2626	2013-02-24T11Z	
1361729700	1059	2629	2013-02-24T12Z	
1361730314	1060	2631	2013-02-24T12Z	
1361730591	1061	2632	2013-02-24T12Z	
1361730976	1062	2638	2013-02-24T12Z	
1361731694	1063	2639	2013-02-24T12Z	
1361732180	1064	2642	2013-02-24T12Z	
1361732565	1065	2644	2013-02-24T13Z	
1361733068	1066	2646	2013-02-24T13Z	
1361798559	1067	2649	2013-02-25T07Z	
1361799297	1068	2650	2013-02-25T07Z	
1361799666	1069	2653	2013-02-25T07Z	
1361800119	1070	2656	2013-02-25T07Z	
1361801057	1071	2658	2013-02-25T08Z	
1361801351	1072	2660	2013-02-25T08Z	
1361801680	1073	2664	2013-02-25T08Z	
1361802185	1074	2667	2013-02-25T08Z	
1361802764	1075	2670	2013-02-25T08Z	
1361803749	1076	2673	2013-02-25T08Z	
1361805752	1077	2675	2013-02-25T09Z	
1361806239	1078	2677	2013-02-25T09Z	
1361806634	1079	2678	2013-02-25T09Z	
1361807022	1080	2680	2013-02-25T09Z	
1361807842	1081	2682	2013-02-25T09Z	
1361808189	1082	2682	2013-02-25T10Z	
1361808596	1083	2687	2013-02-25T10Z	
1361808958	1084	2688	2013-02-25T10Z	
1361887383	1085	2690	2013-02-26T08Z	
1361887917	1086	2692	2013-02-26T08Z	
1361888226	1087	2695	2013-02-26T08Z	
1361888975	1088	2697	2013-02-26T08Z	
1361890485	1089	2699	2013-02-26T08Z	
1361895859	1090	2702	2013-02-26T10Z	
1361897122	1091	2705	2013-02-26T10Z	
1361897688	1092	2706	2013-02-26T10Z	
1361898027	1093	2707	2013-02-26T11Z	
1361898344	1094	2709	2013-02-26T11Z	
1361898795	1095	2710	2013-02-26T11Z	
1361899208	1096	2713	2013-02-26T11Z	
1361899641	1097	2714	2013-02-26T11Z	
1361900020	1098	2715	2013-02-26T11Z	
1361900379	1099	2717	2013-02-26T11Z	
1361903746	1100	2719	2013-02-26T12Z	
1361904369	1101	2720	2013-02-26T12Z	
1361904664	1102	2723	2013-02-26T12Z	
1361979778	1103	2727	2013-02-27T09Z	
1361981653	1104	2731	2013-02-27T10Z	
1361982325	1105	2733	2013-02-27T10Z	
1361982905	1106	2735	2013-02-27T10Z	
1361983334	1107	2737	2013-02-27T10Z	
1361983634	1108	2743	2013-02-27T10Z	
1361986180	1109	2747	2013-02-27T11Z	
1361992068	1110	2751	2013-02-27T13Z	
1361992972	1111	2752	2013-02-27T13Z	
1361994266	1112	2753	2013-02-27T13Z	
1361994667	1113	2754	2013-02-27T13Z	
1361994758	1114	2756	2013-02-27T13Z	
1361995206	1115	2760	2013-02-27T14Z	
1361995511	1116	2761	2013-02-27T14Z	
1361995812	1117	2762	2013-02-27T14Z	
1361995905	1118	2764	2013-02-27T14Z	
1362005765	1119	2768	2013-02-27T16Z	
